id;user_id;module;can_view;can_create;can_edit;can_delete;created_at;updated_at;created_by
88fdfb03-f65f-42ae-b9d0-d1c05f9e1f0c;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;earnings;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
0c0af7b3-2702-4221-b22f-17f3a9995489;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;iplaunch;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
404ff457-d5fa-49f7-b237-b1d79fb37cb7;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;messages;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
2d9d44a1-1e8c-4b21-9f70-5c0ba65e0721;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;app_store;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
81bafda4-7228-43d2-ba00-1b1876050a2f;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;dashboard;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
61cf3b9c-bd39-48df-8e48-e0324db0a68c;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;directory;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
09c389c0-1f3c-4ff8-b821-9f9d14fda4c6;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;ecosystem;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
cdc80161-fac8-440f-94a6-2ad8f7c5d8d2;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;launchpad;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
db09cb3c-3f8d-4c31-92cc-f0a4173fe937;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;portfolio;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
a51b4f81-4f25-494d-b08a-1ca6edf54617;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;true_odds;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
1882f4bc-12c3-4cbb-a111-d3446e35834e;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;workflows;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
1868dad0-8a4f-4115-acd7-3db01f6b1f6e;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;xbuilderx;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
53448955-1ea0-4351-b41b-5275d6179fec;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;franchises;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
56d984c3-5b49-479b-99c1-9fab800a4cd7;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;marketplace;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
72ec3dd9-bc3e-4808-8550-997f09658048;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;integrations;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
f22df6a8-3b57-4959-80d7-befd2e817093;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;ai_gift_cards;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
fe7dd9ec-b183-406f-9790-797e85393fa1;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;client_portal;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
9369e3fa-71b9-4fb5-b02d-2c1ab4f320cc;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;xodiak_assets;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
87d87291-09c4-4182-8e2b-08152efd2676;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;business_cards;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
c2d68e43-8e93-4bc7-a986-aaf87c75450a;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;xbuilderx_home;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
c6789f4d-f846-44b7-ba18-d171b57818ca;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;theme_harvester;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
f7819bf8-adfd-424d-bbfd-d78fafcaca0d;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;true_odds_picks;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
9effa96c-6351-458e-953c-62f6df99b7c6;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;website_builder;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
576d3ad1-9f26-4fc4-9b0c-38e905512213;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;team_invitations;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
21a68580-99bb-4a50-b9d4-b970a689a6ed;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;true_odds_explore;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
03b03485-b804-4138-a995-8016ca79d0c1;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;true_odds_signals;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
0e8a117a-00e1-4813-b6b9-c177e69def73;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;xodiak_compliance;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
243ebc74-0963-4d54-8421-f5deff636dc0;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;white_label_portal;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
8fff2ca3-fd49-489e-b478-538867501554;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;xbuilderx_pipeline;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
be031fc0-9a4a-439e-80e3-76482e675f16;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;xbuilderx_discovery;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
a8b89abb-4e7b-47eb-be74-d325344623dd;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;xbuilderx_engineering;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
fa25906f-38cc-416b-9d29-2b6a6be01468;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;franchise_applications;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
393a1839-b4a2-4340-8ee1-16d0926ba4b1;1b70bcd5-5ea9-4a96-8551-b976b2e92db8;xbuilderx_construction;true;true;true;true;2026-01-25 21:18:52.432001+00;2026-01-25 21:18:52.432001+00;
c46cc621-327f-47ff-bcb5-52bcd5773f8f;94c9d8d1-6f27-45ce-b089-154e3b4915e6;tasks;false;false;false;false;2026-01-27 21:28:14.773981+00;2026-01-27 21:28:44.751058+00;
1ed6d6bd-9cc5-47bc-8296-5ad0bfb44b59;94c9d8d1-6f27-45ce-b089-154e3b4915e6;dashboard;true;true;true;false;2026-01-27 21:28:14.773981+00;2026-01-27 21:28:14.773981+00;
849fddb2-7967-4625-bfe5-c353db6b9d08;94c9d8d1-6f27-45ce-b089-154e3b4915e6;calendar;false;false;false;false;2026-01-27 21:28:14.773981+00;2026-01-27 21:28:49.03929+00;
58c08ed1-1f3e-4df5-b3ee-41d6542f7d87;94c9d8d1-6f27-45ce-b089-154e3b4915e6;messages;false;false;false;false;2026-01-27 21:28:14.773981+00;2026-01-27 21:28:54.825956+00;
e7cd370c-d2a7-403e-b80f-968089d2a9e5;94c9d8d1-6f27-45ce-b089-154e3b4915e6;deal_rooms;true;true;true;true;2026-01-27 21:29:00.992587+00;2026-01-27 21:29:04.36678+00;
c5a31f60-2f0a-45a9-9cd1-d45a5c2ab6cc;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;crm;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
22111744-cf09-4a68-8fad-699894f00d03;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;erp;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
aa10fbde-6b6f-4a0e-8758-d60ee66b8beb;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;team;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
113a000e-056a-48d4-97c8-33ac81bb8429;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;tasks;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
d9c4eee4-fb52-4d88-874c-5edc437f3eaf;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;tools;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
51443509-4268-43dc-b434-1d5d5f8a07bd;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;social;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
17162bd1-291d-40f0-9664-b7c4dcd06ad1;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;clients;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
d97fc51d-5fc1-4eaf-97a5-5b983bf94f20;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;funding;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
37b0927a-9309-43da-a236-835156473ffb;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;my_apps;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
0ad20cdc-f275-4668-b18b-1a7c0b723446;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;network;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
2c8fba73-df18-4946-9d66-ad3da55f6f2e;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;activity;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
8b38286b-dc1c-4ec6-beb7-5cc0923cfe0a;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;calendar;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
2669462d-8644-4fec-884d-f95779637f9f;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;earnings;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
0c9d4f55-944f-48b5-8a10-65426a0f7c2c;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;iplaunch;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
6e01b047-1965-4431-a099-61522f7e302b;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;messages;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
046c06de-5ffb-4968-b10d-f0ab354d8b21;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;app_store;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
8e687ecd-9fff-4b86-968d-d2ee0f40aa20;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;dashboard;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
950f8a5e-7a6e-44b1-8adc-96ee834bfbad;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;directory;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
c86328ed-e3be-445b-8e22-4d555392e221;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;ecosystem;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
bc6b6f0d-eef6-497f-9ce9-62fef58d4bf5;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;launchpad;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
6c67046e-4183-49fb-8508-f5e97e14cbe9;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;portfolio;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
869bf23e-ef25-41df-974e-8cdf2b08a089;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;true_odds;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
da5bea45-6c57-46e1-9b96-2c72df5f88a6;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;workflows;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
5b084fb0-133e-4b04-9403-80a707370339;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;franchises;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
5d205d42-517d-4a5d-8d65-059d2640987d;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;marketplace;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
24fc53cc-e2b7-4403-bd11-22e5b5eb9ff8;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;integrations;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
108fa4c5-7153-4501-8cc6-8cb5c5efab53;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;ai_gift_cards;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
3b89a385-99b2-44e4-8cca-b18465a42419;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;client_portal;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
c7321d06-6ddf-4aa3-8eec-30e6635f0d72;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;business_cards;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
acf8e8bc-a481-4055-96e4-c0b623260029;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;theme_harvester;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
6329464f-4cb3-4ebf-8b24-539286565632;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;true_odds_picks;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
8ca533d4-8202-4419-b25c-a8f0939f86b2;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;website_builder;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
7eef2613-1757-4127-8028-8c01615e0ac3;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;true_odds_explore;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
a387a2d7-9ed6-4cf1-8828-8c53762b2acf;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;true_odds_signals;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
08243dd4-e3fb-4081-82c3-52d03514dad5;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;white_label_portal;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
d9bde25b-6df0-4dae-89bf-71636014450c;b1985a63-1a15-4e5f-b6a6-0b3e98d47a2e;franchise_applications;true;true;true;true;2026-02-02 02:56:29.932422+00;2026-02-02 02:56:29.932422+00;
9d866b04-4b8d-46f9-af90-4c61dbb56e19;b8c5a162-5141-422e-9924-dc0e8c333790;deal_rooms;true;true;true;true;2026-01-19 00:04:02.698874+00;2026-02-02 16:59:20.946198+00;
